Hour,1,2,3,4,5,6,7
1980,26.13,153.73,57.89,119.25,40.7,86.66,0
1981,27.76,163.36,61.52,126.73,43.26,92.09,0
1982,28.98,170.5,64.21,132.26,45.15,96.11,0
1983,30.4,178.88,67.36,138.76,47.37,100.84,0
1984,31.19,183.51,69.11,142.36,48.59,103.45,0
1985,29.64,174.38,65.67,135.27,46.17,98.3,0
1986,26.81,157.73,59.4,122.36,41.77,88.91,0
1987,22.28,131.07,49.36,101.68,34.71,73.89,0
1988,17.32,101.91,38.38,79.06,26.99,57.45,0
1989,13.22,77.76,29.28,60.32,20.59,43.83,0
1990,10.32,60.7,22.86,47.09,16.07,34.22,0
1991,7.2,42.38,15.96,32.88,11.22,23.89,0
1992,4.66,27.41,10.32,21.26,7.26,15.45,0
1993,2.88,16.96,6.39,13.16,4.49,9.56,0
1994,3.71,21.82,8.22,16.92,5.78,12.3,0
1995,1.36,7.99,3.01,6.2,2.12,4.51,0
1996,2.12,12.48,4.7,9.68,3.3,7.03,0
1997,3.96,23.31,8.78,18.08,6.17,13.14,0
1998,6.5,38.25,14.4,29.67,10.13,21.56,0
1999,9.93,58.42,22,45.32,15.47,32.93,0
2000,14.06,82.7,31.15,64.15,21.9,46.62,0
2001,18.37,108.1,40.71,83.86,28.62,60.94,0
2002,23.64,139.11,52.39,107.91,36.83,78.42,0
2003,27.01,158.91,59.84,123.27,42.08,89.58,0
2004,27.7,163.02,61.39,126.45,43.16,91.89,0
2005,27.58,162.27,61.11,125.88,42.97,91.47,0
2006,26.75,157.41,59.28,122.11,41.68,88.73,0
2007,26.18,154.05,58.01,119.5,40.79,86.84,0
2008,25.04,147.33,55.48,114.28,39.01,83.05,0
2009,23.83,140.23,52.81,108.78,37.13,79.05,0
2010,21.36,125.66,47.32,97.48,33.27,70.83,0
2011,18.37,108.1,40.71,83.86,28.62,60.94,0
2012,14.69,86.44,32.55,67.05,22.89,48.73,0
2013,11.71,68.88,25.94,53.43,18.24,38.83,0
2014,9.1,53.57,20.17,41.55,14.18,30.2,0
2015,6.56,38.62,14.55,29.96,10.23,21.77,0
2016,4.47,26.3,9.9,20.4,6.96,14.82,0
2017,1.62,9.51,3.58,7.38,2.52,5.36,0
2018,1.22,7.17,2.7,5.57,1.9,4.04,0
2019,1.75,10.29,3.88,7.98,2.73,5.8,0
2020,4,23.55,8.87,18.27,6.24,13.28,0
2021,8.24,48.5,18.27,37.63,12.84,27.34,0
2022,13.41,78.92,29.72,61.22,20.9,44.49,0
2023,16.79,98.8,37.21,76.64,26.16,55.69,0
2024,19.24,113.23,42.64,87.83,29.98,63.83,0
2025,20.24,119.08,44.84,92.37,31.53,67.12,0
2026,21.43,126.1,47.49,97.82,33.39,71.08,0
2027,25.41,149.49,56.3,115.96,39.58,84.27,0
2028,27.06,159.24,59.97,123.52,42.16,89.76,0
2029,27.86,163.92,61.73,127.15,43.4,92.4,0
2030,27.33,160.8,60.55,124.73,42.58,90.64,0
2031,27.06,159.24,59.97,123.52,42.16,89.76,0
2032,25.94,152.61,57.47,118.38,40.41,86.03,0
2033,24.61,144.81,54.53,112.33,38.34,81.63,0
2034,21.76,128.04,48.22,99.33,33.9,72.18,0
2035,18.12,106.6,40.14,82.69,28.23,60.09,0
2036,13.81,81.26,30.6,63.03,21.52,45.8,0
2037,10.5,61.76,23.26,47.91,16.35,34.81,0
2038,7.32,43.05,16.21,33.39,11.4,24.26,0
2039,4.53,26.67,10.04,20.69,7.06,15.03,0
2040,2.68,15.75,5.93,12.22,4.17,8.88,0
2041,2.49,14.67,5.53,11.38,3.89,8.27,0
2042,1.8,10.6,3.99,8.22,2.81,5.97,0
2043,1.66,9.78,3.68,7.59,2.59,5.51,0
2044,2.46,14.47,5.45,11.22,3.83,8.16,0
2045,4.43,26.09,9.82,20.24,6.91,14.71,0
2046,7.27,42.8,16.12,33.2,11.33,24.13,0
2047,10.98,64.61,24.33,50.12,17.11,36.42,0
2048,15,88.25,33.23,68.46,23.37,49.74,0
2049,18.95,111.48,41.98,86.48,29.52,62.84,0
2050,21.02,123.71,46.59,95.96,32.76,69.73,0
2051,21.68,127.58,48.05,98.97,33.78,71.92,0
2052,22.62,133.08,50.12,103.24,35.24,75.02,0
2053,24.07,141.64,53.34,109.88,37.51,79.84,0
2054,25.15,147.96,55.72,114.78,39.18,83.41,0
2055,26.32,154.89,58.33,120.15,41.01,87.31,0
2056,26.98,158.76,59.79,123.16,42.04,89.49,0
2057,25.67,151.02,56.87,117.15,39.99,85.13,0
2058,23.24,136.75,51.5,106.08,36.21,77.09,0
2059,19.29,113.52,42.75,88.06,30.06,63.99,0
2060,14.93,87.84,33.08,68.14,23.26,49.51,0
2061,11.4,67.05,25.25,52.01,17.75,37.8,0
2062,8.83,51.97,19.57,40.31,13.76,29.3,0
2063,6.2,36.48,13.74,28.3,9.66,20.56,0
2064,3.95,23.23,8.75,18.02,6.15,13.1,0
2065,1.69,9.92,3.74,7.7,2.63,5.59,0
2066,1.24,7.28,2.74,5.65,1.93,4.1,0
2067,1.74,10.25,3.86,7.95,2.72,5.78,0
2068,4.05,23.82,8.97,18.48,6.31,13.43,0
2069,8.71,51.27,19.31,39.77,13.58,28.9,0
2070,14,82.37,31.02,63.89,21.81,46.43,0
2071,17.32,101.88,38.37,79.03,26.98,57.43,0
2072,19.85,116.77,43.97,90.58,30.92,65.82,0
2073,20.91,123.06,46.34,95.46,32.58,69.37,0
2074,20.01,117.76,44.35,91.35,31.18,66.38,0
2075,19.9,117.1,44.1,90.84,31.01,66.01,0
2076,20.63,121.4,45.72,94.17,32.15,68.43,0
2077,21.93,129.01,48.58,100.08,34.16,72.72,0
2078,22.77,133.97,50.45,103.93,35.47,75.52,0
2079,24.62,144.89,54.56,112.39,38.36,81.67,0
2080,26.14,153.82,57.93,119.32,40.73,86.71,0
2081,25.41,149.52,56.31,115.99,39.59,84.28,0
2082,23.89,140.59,52.94,109.06,37.23,79.25,0
2083,19.68,115.78,43.6,89.81,30.66,65.26,0
2084,14.45,85.01,32.02,65.95,22.51,47.92,0
2085,10.46,61.53,23.17,47.73,16.29,34.68,0
2086,7.87,46.31,17.44,35.92,12.26,26.11,0
2087,4.67,27.46,10.34,21.3,7.27,15.48,0
2088,2.64,15.55,5.85,12.06,4.12,8.76,0
2089,1.76,10.36,3.9,8.04,2.74,5.84,0
2090,1.29,7.6,2.86,5.89,2.01,4.28,0
2091,1.82,10.71,4.03,8.31,2.84,6.04,0
2092,4.23,24.87,9.36,19.29,6.58,14.02,0
2093,9.1,53.54,20.16,41.53,14.18,30.18,0
2094,14.62,86,32.39,66.71,22.77,48.48,0
2095,18.08,106.38,40.06,82.52,28.17,59.97,0
2096,20.72,121.92,45.91,94.58,32.28,68.73,0
2097,21.84,128.48,48.39,99.67,34.02,72.43,0
2098,20.9,122.96,46.3,95.38,32.56,69.31,0
2099,20.78,122.27,46.04,94.85,32.37,68.92,0
2100,21.54,126.76,47.74,98.33,33.56,71.45,0
2101,22.89,134.7,50.73,104.49,35.67,75.93,0
2102,23.77,139.88,52.68,108.51,37.04,78.85,0
2103,25.71,151.28,56.97,117.35,40.06,85.28,0
2104,27.3,160.61,60.48,124.59,42.53,90.53,0
2105,26.53,156.12,58.79,121.1,41.34,88,0
2106,24.95,146.79,55.28,113.87,38.87,82.75,0
2107,20.54,120.89,45.52,93.77,32.01,68.14,0
2108,15.09,88.76,33.43,68.86,23.5,50.04,0
2109,10.92,64.24,24.19,49.83,17.01,36.21,0
2110,8.22,48.35,18.21,37.51,12.8,27.26,0
2111,4.87,28.67,10.8,22.24,7.59,16.16,0
2112,2.76,16.23,6.11,12.59,4.3,9.15,0
2113,1.86,10.95,4.12,8.49,2.9,6.17,0
2114,1.36,8.03,3.02,6.23,2.13,4.52,0
2115,1.92,11.31,4.26,8.77,2.99,6.38,0
2116,4.46,26.27,9.89,20.38,6.96,14.81,0
2117,9.61,56.55,21.3,43.87,14.97,31.88,0
2118,15.44,90.85,34.21,70.47,24.06,51.21,0
2119,19.1,112.37,42.32,87.17,29.75,63.34,0
2120,21.89,128.79,48.5,99.91,34.1,72.6,0
2121,23.07,135.72,51.11,105.28,35.94,76.51,0
2122,22.07,129.89,48.91,100.76,34.39,73.22,0
2123,21.95,129.16,48.64,100.19,34.2,72.8,0
2124,22.76,133.9,50.42,103.87,35.45,75.48,0
2125,24.18,142.29,53.58,110.38,37.68,80.21,0
2126,25.11,147.76,55.65,114.62,39.13,83.29,0
2127,27.16,159.8,60.18,123.96,42.31,90.08,0
2128,28.83,169.65,63.89,131.6,44.92,95.63,0
2129,28.03,164.91,62.1,127.93,43.67,92.96,0
2130,26.35,155.06,58.39,120.28,41.06,87.41,0
2131,21.7,127.7,48.09,99.06,33.81,71.98,0
2132,15.94,93.77,35.31,72.74,24.83,52.86,0
2133,11.53,67.86,25.56,52.64,17.97,38.25,0
2134,8.68,51.08,19.24,39.62,13.52,28.79,0
2135,5.15,30.28,11.4,23.49,8.02,17.07,0
2136,2.91,17.15,6.46,13.3,4.54,9.67,0
2137,2.86,16.85,6.35,13.07,4.46,9.5,0
2138,2.02,11.89,4.48,9.22,3.15,6.7,0
2139,1.96,11.51,4.34,8.93,3.05,6.49,0
2140,2.74,16.15,6.08,12.52,4.27,9.1,0
2141,5.09,29.95,11.28,23.24,7.93,16.88,0
2142,8.36,49.18,18.52,38.15,13.02,27.73,0
2143,12.69,74.67,28.12,57.93,19.77,42.09,0
2144,17.24,101.41,38.19,78.67,26.85,57.17,0
2145,21.85,128.57,48.42,99.74,34.04,72.48,0
2146,24.2,142.38,53.62,110.45,37.7,80.26,0
2147,24.98,147.01,55.36,114.04,38.93,82.87,0
2148,26.13,153.73,57.89,119.25,40.7,86.66,0
2149,27.76,163.36,61.52,126.73,43.26,92.09,0
2150,28.98,170.5,64.21,132.26,45.15,96.11,0
2151,30.4,178.88,67.36,138.76,47.37,100.84,0
2152,31.19,183.51,69.11,142.36,48.59,103.45,0
2153,29.64,174.38,65.67,135.27,46.17,98.3,0
2154,26.81,157.73,59.4,122.36,41.77,88.91,0
2155,22.28,131.07,49.36,101.68,34.71,73.89,0
2156,17.32,101.91,38.38,79.06,26.99,57.45,0
2157,13.22,77.76,29.28,60.32,20.59,43.83,0
2158,10.32,60.7,22.86,47.09,16.07,34.22,0
2159,7.2,42.38,15.96,32.88,11.22,23.89,0
2160,4.66,27.41,10.32,21.26,7.26,15.45,0
2161,2.88,16.96,6.39,13.16,4.49,9.56,0
2162,3.71,21.82,8.22,16.92,5.78,12.3,0
2163,1.36,7.99,3.01,6.2,2.12,4.51,0
2164,2.12,12.48,4.7,9.68,3.3,7.03,0
2165,3.96,23.31,8.78,18.08,6.17,13.14,0
2166,6.5,38.25,14.4,29.67,10.13,21.56,0
2167,9.93,58.42,22,45.32,15.47,32.93,0
2168,14.06,82.7,31.15,64.15,21.9,46.62,0
2169,18.37,108.1,40.71,83.86,28.62,60.94,0
2170,23.64,139.11,52.39,107.91,36.83,78.42,0
2171,27.01,158.91,59.84,123.27,42.08,89.58,0
2172,27.7,163.02,61.39,126.45,43.16,91.89,0
2173,27.58,162.27,61.11,125.88,42.97,91.47,0
2174,26.75,157.41,59.28,122.11,41.68,88.73,0
2175,26.18,154.05,58.01,119.5,40.79,86.84,0
2176,25.04,147.33,55.48,114.28,39.01,83.05,0
2177,23.83,140.23,52.81,108.78,37.13,79.05,0
2178,21.36,125.66,47.32,97.48,33.27,70.83,0
2179,18.37,108.1,40.71,83.86,28.62,60.94,0
2180,14.69,86.44,32.55,67.05,22.89,48.73,0
2181,11.71,68.88,25.94,53.43,18.24,38.83,0
2182,9.1,53.57,20.17,41.55,14.18,30.2,0
2183,6.56,38.62,14.55,29.96,10.23,21.77,0
2184,4.47,26.3,9.9,20.4,6.96,14.82,0
2185,1.62,9.51,3.58,7.38,2.52,5.36,0
2186,1.22,7.17,2.7,5.57,1.9,4.04,0
2187,1.75,10.29,3.88,7.98,2.73,5.8,0
2188,4,23.55,8.87,18.27,6.24,13.28,0
2189,8.24,48.5,18.27,37.63,12.84,27.34,0
2190,13.41,78.92,29.72,61.22,20.9,44.49,0
2191,16.79,98.8,37.21,76.64,26.16,55.69,0
2192,19.24,113.23,42.64,87.83,29.98,63.83,0
2193,20.24,119.08,44.84,92.37,31.53,67.12,0
2194,21.43,126.1,47.49,97.82,33.39,71.08,0
2195,25.41,149.49,56.3,115.96,39.58,84.27,0
2196,27.06,159.24,59.97,123.52,42.16,89.76,0
2197,27.86,163.92,61.73,127.15,43.4,92.4,0
2198,27.33,160.8,60.55,124.73,42.58,90.64,0
2199,27.06,159.24,59.97,123.52,42.16,89.76,0
2200,25.94,152.61,57.47,118.38,40.41,86.03,0
2201,24.61,144.81,54.53,112.33,38.34,81.63,0
2202,21.76,128.04,48.22,99.33,33.9,72.18,0
2203,18.12,106.6,40.14,82.69,28.23,60.09,0
2204,13.81,81.26,30.6,63.03,21.52,45.8,0
2205,10.5,61.76,23.26,47.91,16.35,34.81,0
2206,7.32,43.05,16.21,33.39,11.4,24.26,0
2207,4.53,26.67,10.04,20.69,7.06,15.03,0
2208,2.68,15.75,5.93,12.22,4.17,8.88,0
2209,2.49,14.67,5.53,11.38,3.89,8.27,0
2210,1.8,10.6,3.99,8.22,2.81,5.97,0
2211,1.66,9.78,3.68,7.59,2.59,5.51,0
2212,2.46,14.47,5.45,11.22,3.83,8.16,0
2213,4.43,26.09,9.82,20.24,6.91,14.71,0
2214,7.27,42.8,16.12,33.2,11.33,24.13,0
2215,10.98,64.61,24.33,50.12,17.11,36.42,0
2216,15,88.25,33.23,68.46,23.37,49.74,0
2217,18.95,111.48,41.98,86.48,29.52,62.84,0
2218,21.02,123.71,46.59,95.96,32.76,69.73,0
2219,21.68,127.58,48.05,98.97,33.78,71.92,0
2220,22.62,133.08,50.12,103.24,35.24,75.02,0
2221,24.07,141.64,53.34,109.88,37.51,79.84,0
2222,25.15,147.96,55.72,114.78,39.18,83.41,0
2223,26.32,154.89,58.33,120.15,41.01,87.31,0
2224,26.98,158.76,59.79,123.16,42.04,89.49,0
2225,25.67,151.02,56.87,117.15,39.99,85.13,0
2226,23.24,136.75,51.5,106.08,36.21,77.09,0
2227,19.29,113.52,42.75,88.06,30.06,63.99,0
2228,14.93,87.84,33.08,68.14,23.26,49.51,0
2229,11.4,67.05,25.25,52.01,17.75,37.8,0
2230,8.83,51.97,19.57,40.31,13.76,29.3,0
2231,6.2,36.48,13.74,28.3,9.66,20.56,0
2232,3.95,23.23,8.75,18.02,6.15,13.1,0
2233,1.69,9.92,3.74,7.7,2.63,5.59,0
2234,1.24,7.28,2.74,5.65,1.93,4.1,0
2235,1.74,10.25,3.86,7.95,2.72,5.78,0
2236,4.05,23.82,8.97,18.48,6.31,13.43,0
2237,8.71,51.27,19.31,39.77,13.58,28.9,0
2238,14,82.37,31.02,63.89,21.81,46.43,0
2239,17.32,101.88,38.37,79.03,26.98,57.43,0
2240,19.85,116.77,43.97,90.58,30.92,65.82,0
2241,20.91,123.06,46.34,95.46,32.58,69.37,0
2242,20.01,117.76,44.35,91.35,31.18,66.38,0
2243,19.9,117.1,44.1,90.84,31.01,66.01,0
2244,20.63,121.4,45.72,94.17,32.15,68.43,0
2245,21.93,129.01,48.58,100.08,34.16,72.72,0
2246,22.77,133.97,50.45,103.93,35.47,75.52,0
2247,24.62,144.89,54.56,112.39,38.36,81.67,0
2248,26.14,153.82,57.93,119.32,40.73,86.71,0
2249,25.41,149.52,56.31,115.99,39.59,84.28,0
2250,23.89,140.59,52.94,109.06,37.23,79.25,0
2251,19.68,115.78,43.6,89.81,30.66,65.26,0
2252,14.45,85.01,32.02,65.95,22.51,47.92,0
2253,10.46,61.53,23.17,47.73,16.29,34.68,0
2254,7.87,46.31,17.44,35.92,12.26,26.11,0
2255,4.67,27.46,10.34,21.3,7.27,15.48,0
2256,2.64,15.55,5.85,12.06,4.12,8.76,0
2257,1.76,10.36,3.9,8.04,2.74,5.84,0
2258,1.29,7.6,2.86,5.89,2.01,4.28,0
2259,1.82,10.71,4.03,8.31,2.84,6.04,0
2260,4.23,24.87,9.36,19.29,6.58,14.02,0
2261,9.1,53.54,20.16,41.53,14.18,30.18,0
2262,14.62,86,32.39,66.71,22.77,48.48,0
2263,18.08,106.38,40.06,82.52,28.17,59.97,0
2264,20.72,121.92,45.91,94.58,32.28,68.73,0
2265,21.84,128.48,48.39,99.67,34.02,72.43,0
2266,20.9,122.96,46.3,95.38,32.56,69.31,0
2267,20.78,122.27,46.04,94.85,32.37,68.92,0
2268,21.54,126.76,47.74,98.33,33.56,71.45,0
2269,22.89,134.7,50.73,104.49,35.67,75.93,0
2270,23.77,139.88,52.68,108.51,37.04,78.85,0
2271,25.71,151.28,56.97,117.35,40.06,85.28,0
2272,27.3,160.61,60.48,124.59,42.53,90.53,0
2273,26.53,156.12,58.79,121.1,41.34,88,0
2274,24.95,146.79,55.28,113.87,38.87,82.75,0
2275,20.54,120.89,45.52,93.77,32.01,68.14,0
2276,15.09,88.76,33.43,68.86,23.5,50.04,0
2277,10.92,64.24,24.19,49.83,17.01,36.21,0
2278,8.22,48.35,18.21,37.51,12.8,27.26,0
2279,4.87,28.67,10.8,22.24,7.59,16.16,0
2280,2.76,16.23,6.11,12.59,4.3,9.15,0
2281,1.86,10.95,4.12,8.49,2.9,6.17,0
2282,1.36,8.03,3.02,6.23,2.13,4.52,0
2283,1.92,11.31,4.26,8.77,2.99,6.38,0
2284,4.46,26.27,9.89,20.38,6.96,14.81,0
2285,9.61,56.55,21.3,43.87,14.97,31.88,0
2286,15.44,90.85,34.21,70.47,24.06,51.21,0
2287,19.1,112.37,42.32,87.17,29.75,63.34,0
2288,21.89,128.79,48.5,99.91,34.1,72.6,0
2289,23.07,135.72,51.11,105.28,35.94,76.51,0
2290,22.07,129.89,48.91,100.76,34.39,73.22,0
2291,21.95,129.16,48.64,100.19,34.2,72.8,0
2292,22.76,133.9,50.42,103.87,35.45,75.48,0
2293,24.18,142.29,53.58,110.38,37.68,80.21,0
2294,25.11,147.76,55.65,114.62,39.13,83.29,0
2295,27.16,159.8,60.18,123.96,42.31,90.08,0
2296,28.83,169.65,63.89,131.6,44.92,95.63,0
2297,28.03,164.91,62.1,127.93,43.67,92.96,0
2298,26.35,155.06,58.39,120.28,41.06,87.41,0
2299,21.7,127.7,48.09,99.06,33.81,71.98,0
2300,15.94,93.77,35.31,72.74,24.83,52.86,0
2301,11.53,67.86,25.56,52.64,17.97,38.25,0
2302,8.68,51.08,19.24,39.62,13.52,28.79,0
2303,5.15,30.28,11.4,23.49,8.02,17.07,0
2304,2.91,17.15,6.46,13.3,4.54,9.67,0
2305,2.86,16.85,6.35,13.07,4.46,9.5,0
2306,2.02,11.89,4.48,9.22,3.15,6.7,0
2307,1.96,11.51,4.34,8.93,3.05,6.49,0
2308,2.74,16.15,6.08,12.52,4.27,9.1,0
2309,5.09,29.95,11.28,23.24,7.93,16.88,0
2310,8.36,49.18,18.52,38.15,13.02,27.73,0
2311,12.69,74.67,28.12,57.93,19.77,42.09,0
2312,17.24,101.41,38.19,78.67,26.85,57.17,0
2313,21.85,128.57,48.42,99.74,34.04,72.48,0
2314,24.2,142.38,53.62,110.45,37.7,80.26,0
2315,24.98,147.01,55.36,114.04,38.93,82.87,0
2316,26.13,153.73,57.89,119.25,40.7,86.66,0
2317,27.76,163.36,61.52,126.73,43.26,92.09,0
2318,28.98,170.5,64.21,132.26,45.15,96.11,0
2319,30.4,178.88,67.36,138.76,47.37,100.84,0
2320,31.19,183.51,69.11,142.36,48.59,103.45,0
2321,29.64,174.38,65.67,135.27,46.17,98.3,0
2322,26.81,157.73,59.4,122.36,41.77,88.91,0
2323,22.28,131.07,49.36,101.68,34.71,73.89,0
2324,17.32,101.91,38.38,79.06,26.99,57.45,0
2325,13.22,77.76,29.28,60.32,20.59,43.83,0
2326,10.32,60.7,22.86,47.09,16.07,34.22,0
2327,7.2,42.38,15.96,32.88,11.22,23.89,0
2328,4.66,27.41,10.32,21.26,7.26,15.45,0
2329,2.88,16.96,6.39,13.16,4.49,9.56,0
2330,3.71,21.82,8.22,16.92,5.78,12.3,0
2331,1.36,7.99,3.01,6.2,2.12,4.51,0
2332,2.12,12.48,4.7,9.68,3.3,7.03,0
2333,3.96,23.31,8.78,18.08,6.17,13.14,0
2334,6.5,38.25,14.4,29.67,10.13,21.56,0
2335,9.93,58.42,22,45.32,15.47,32.93,0
2336,14.06,82.7,31.15,64.15,21.9,46.62,0
2337,18.37,108.1,40.71,83.86,28.62,60.94,0
2338,23.64,139.11,52.39,107.91,36.83,78.42,0
2339,27.01,158.91,59.84,123.27,42.08,89.58,0
2340,27.7,163.02,61.39,126.45,43.16,91.89,0
2341,27.58,162.27,61.11,125.88,42.97,91.47,0
2342,26.75,157.41,59.28,122.11,41.68,88.73,0
2343,26.18,154.05,58.01,119.5,40.79,86.84,0
2344,25.04,147.33,55.48,114.28,39.01,83.05,0
2345,23.83,140.23,52.81,108.78,37.13,79.05,0
2346,21.36,125.66,47.32,97.48,33.27,70.83,0
2347,18.37,108.1,40.71,83.86,28.62,60.94,0
2348,14.69,86.44,32.55,67.05,22.89,48.73,0
2349,11.71,68.88,25.94,53.43,18.24,38.83,0
2350,9.1,53.57,20.17,41.55,14.18,30.2,0
2351,6.56,38.62,14.55,29.96,10.23,21.77,0
2352,4.47,26.3,9.9,20.4,6.96,14.82,0
2353,1.62,9.51,3.58,7.38,2.52,5.36,0
2354,1.22,7.17,2.7,5.57,1.9,4.04,0
2355,1.75,10.29,3.88,7.98,2.73,5.8,0
2356,4,23.55,8.87,18.27,6.24,13.28,0
2357,8.24,48.5,18.27,37.63,12.84,27.34,0
2358,13.41,78.92,29.72,61.22,20.9,44.49,0
2359,16.79,98.8,37.21,76.64,26.16,55.69,0
2360,19.24,113.23,42.64,87.83,29.98,63.83,0
2361,20.24,119.08,44.84,92.37,31.53,67.12,0
2362,21.43,126.1,47.49,97.82,33.39,71.08,0
2363,25.41,149.49,56.3,115.96,39.58,84.27,0
2364,27.06,159.24,59.97,123.52,42.16,89.76,0
2365,27.86,163.92,61.73,127.15,43.4,92.4,0
2366,27.33,160.8,60.55,124.73,42.58,90.64,0
2367,27.06,159.24,59.97,123.52,42.16,89.76,0
2368,25.94,152.61,57.47,118.38,40.41,86.03,0
2369,24.61,144.81,54.53,112.33,38.34,81.63,0
2370,21.76,128.04,48.22,99.33,33.9,72.18,0
2371,18.12,106.6,40.14,82.69,28.23,60.09,0
2372,13.81,81.26,30.6,63.03,21.52,45.8,0
2373,10.5,61.76,23.26,47.91,16.35,34.81,0
2374,7.32,43.05,16.21,33.39,11.4,24.26,0
2375,4.53,26.67,10.04,20.69,7.06,15.03,0
2376,2.68,15.75,5.93,12.22,4.17,8.88,0
2377,2.49,14.67,5.53,11.38,3.89,8.27,0
2378,1.8,10.6,3.99,8.22,2.81,5.97,0
2379,1.66,9.78,3.68,7.59,2.59,5.51,0
2380,2.46,14.47,5.45,11.22,3.83,8.16,0
2381,4.43,26.09,9.82,20.24,6.91,14.71,0
2382,7.27,42.8,16.12,33.2,11.33,24.13,0
2383,10.98,64.61,24.33,50.12,17.11,36.42,0
2384,15,88.25,33.23,68.46,23.37,49.74,0
2385,18.95,111.48,41.98,86.48,29.52,62.84,0
2386,21.02,123.71,46.59,95.96,32.76,69.73,0
2387,21.68,127.58,48.05,98.97,33.78,71.92,0
2388,22.62,133.08,50.12,103.24,35.24,75.02,0
2389,24.07,141.64,53.34,109.88,37.51,79.84,0
2390,25.15,147.96,55.72,114.78,39.18,83.41,0
2391,26.32,154.89,58.33,120.15,41.01,87.31,0
2392,26.98,158.76,59.79,123.16,42.04,89.49,0
2393,25.67,151.02,56.87,117.15,39.99,85.13,0
2394,23.24,136.75,51.5,106.08,36.21,77.09,0
2395,19.29,113.52,42.75,88.06,30.06,63.99,0
2396,14.93,87.84,33.08,68.14,23.26,49.51,0
2397,11.4,67.05,25.25,52.01,17.75,37.8,0
2398,8.83,51.97,19.57,40.31,13.76,29.3,0
2399,6.2,36.48,13.74,28.3,9.66,20.56,0
2400,3.95,23.23,8.75,18.02,6.15,13.1,0
2401,1.69,9.92,3.74,7.7,2.63,5.59,0
2402,1.24,7.28,2.74,5.65,1.93,4.1,0
2403,1.74,10.25,3.86,7.95,2.72,5.78,0
2404,4.05,23.82,8.97,18.48,6.31,13.43,0
2405,8.71,51.27,19.31,39.77,13.58,28.9,0
2406,14,82.37,31.02,63.89,21.81,46.43,0
2407,17.32,101.88,38.37,79.03,26.98,57.43,0
2408,19.85,116.77,43.97,90.58,30.92,65.82,0
2409,20.91,123.06,46.34,95.46,32.58,69.37,0
2410,20.01,117.76,44.35,91.35,31.18,66.38,0
2411,19.9,117.1,44.1,90.84,31.01,66.01,0
2412,20.63,121.4,45.72,94.17,32.15,68.43,0
2413,21.93,129.01,48.58,100.08,34.16,72.72,0
2414,22.77,133.97,50.45,103.93,35.47,75.52,0
2415,24.62,144.89,54.56,112.39,38.36,81.67,0
2416,26.14,153.82,57.93,119.32,40.73,86.71,0
2417,25.41,149.52,56.31,115.99,39.59,84.28,0
2418,23.89,140.59,52.94,109.06,37.23,79.25,0
2419,19.68,115.78,43.6,89.81,30.66,65.26,0
2420,14.45,85.01,32.02,65.95,22.51,47.92,0
2421,10.46,61.53,23.17,47.73,16.29,34.68,0
2422,7.87,46.31,17.44,35.92,12.26,26.11,0
2423,4.67,27.46,10.34,21.3,7.27,15.48,0
2424,2.64,15.55,5.85,12.06,4.12,8.76,0
2425,1.76,10.36,3.9,8.04,2.74,5.84,0
2426,1.29,7.6,2.86,5.89,2.01,4.28,0
2427,1.82,10.71,4.03,8.31,2.84,6.04,0
2428,4.23,24.87,9.36,19.29,6.58,14.02,0
2429,9.1,53.54,20.16,41.53,14.18,30.18,0
2430,14.62,86,32.39,66.71,22.77,48.48,0
2431,18.08,106.38,40.06,82.52,28.17,59.97,0
2432,20.72,121.92,45.91,94.58,32.28,68.73,0
2433,21.84,128.48,48.39,99.67,34.02,72.43,0
2434,20.9,122.96,46.3,95.38,32.56,69.31,0
2435,20.78,122.27,46.04,94.85,32.37,68.92,0
2436,21.54,126.76,47.74,98.33,33.56,71.45,0
2437,22.89,134.7,50.73,104.49,35.67,75.93,0
2438,23.77,139.88,52.68,108.51,37.04,78.85,0
2439,25.71,151.28,56.97,117.35,40.06,85.28,0
2440,27.3,160.61,60.48,124.59,42.53,90.53,0
2441,26.53,156.12,58.79,121.1,41.34,88,0
2442,24.95,146.79,55.28,113.87,38.87,82.75,0
2443,20.54,120.89,45.52,93.77,32.01,68.14,0
2444,15.09,88.76,33.43,68.86,23.5,50.04,0
2445,10.92,64.24,24.19,49.83,17.01,36.21,0
2446,8.22,48.35,18.21,37.51,12.8,27.26,0
2447,4.87,28.67,10.8,22.24,7.59,16.16,0
2448,2.76,16.23,6.11,12.59,4.3,9.15,0
2449,1.86,10.95,4.12,8.49,2.9,6.17,0
2450,1.36,8.03,3.02,6.23,2.13,4.52,0
2451,1.92,11.31,4.26,8.77,2.99,6.38,0
2452,4.46,26.27,9.89,20.38,6.96,14.81,0
2453,9.61,56.55,21.3,43.87,14.97,31.88,0
2454,15.44,90.85,34.21,70.47,24.06,51.21,0
2455,19.1,112.37,42.32,87.17,29.75,63.34,0
2456,21.89,128.79,48.5,99.91,34.1,72.6,0
2457,23.07,135.72,51.11,105.28,35.94,76.51,0
2458,22.07,129.89,48.91,100.76,34.39,73.22,0
2459,21.95,129.16,48.64,100.19,34.2,72.8,0
2460,22.76,133.9,50.42,103.87,35.45,75.48,0
2461,24.18,142.29,53.58,110.38,37.68,80.21,0
2462,25.11,147.76,55.65,114.62,39.13,83.29,0
